Rok,Województwo,Kod strefy,Nazwa strefy,Kod stacji,Wskaźnik,Czas uśredniania,Średnia,Min,Max,L. dni > 120 (S8max),26 maks (S8max),Per. S93.2 (S8max),AOT40 V-VII,SOMO35,Liczba pomiarów,Kompl. lato,Kompl. zima,Liczba kompletnych mies. letnich (IV-IX),Kompletność/rok,Liczba Lato/Zima
2005,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,O3,1g,36.5,1.0,148.0,11,105.1,105.7,9037,2972,8295,97,92,0,94.7,1.1
2005,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,57.2,3.0,143.0,8,109.0,109.4,13168,4842,8208,95,92,0,93.7,1.0
2005,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,46.2,0.0,217.0,24,118.5,120.1,15863,4665,8417,100,92,0,96.1,1.1
2005,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,42.5,0.0,185.0,7,104.8,105.8,8761,2807,8597,98,98,0,98.1,1.0
2005,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarTolstoj,O3,1g,42.8,0.3,183.7,7,101.5,103.5,7435,2830,7358,68,100,0,84.0,0.7
2005,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,50.5,0.0,189.0,32,124.5,125.6,18721,5629,8133,90,96,0,92.8,0.9
2005,mazowieckie,PL1402,miasto Płock,MzPlockPKN2,O3,1g,45.8,1.0,129.6,0,90.1,91.5,2342,1652,7855,91,88,0,89.7,1.1
2005,mazowieckie,PL1402,miasto Płock,MzPlockPKN3,O3,1g,51.4,2.2,138.7,2,102.6,104.3,6478,3533,7044,90,71,0,80.4,1.3
2005,mazowieckie,PL1403,miasto Radom,MzRadomPulask,O3,1g,47.6,0.1,172.0,12,110.5,111.7,11774,4115,8293,94,95,0,94.7,1.0
2005,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,42.7,0.0,148.0,4,96.9,101.7,8478,2422,7586,74,100,0,86.6,0.7
2005,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,57.3,2.0,161.0,21,116.8,117.3,12994,4885,8626,97,99,0,98.5,1.0
2005,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,51.5,0.0,160.0,21,116.6,118.8,10778,5232,8135,91,95,0,92.9,1.0
2005,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,54.4,0.0,171.0,27,121.8,122.9,14572,5797,7810,99,79,0,89.2,1.3
2005,mazowieckie,PL1404,strefa mazowiecka,MzTluszczJKiel,O3,1g,58.2,0.0,175.0,27,121.4,121.5,14837,6265,8205,99,88,0,93.7,1.1
2005,opolskie,PL1602,strefa opolska,OpKKozBSmial,O3,1g,47.2,1.0,152.0,32,123.3,127.8,22151,6512,6133,93,47,0,70.0,2.0
2005,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,49.5,2.0,153.0,7,97.9,105.0,11136,3161,5951,50,86,0,67.9,0.6
2005,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,56.7,0.0,179.0,28,121.8,121.8,16280,6161,8615,98,98,0,98.3,1.0
2005,podlaskie,PL2002,strefa podlaska,PdGrajNowickiego,O3,1g,54.9,0.0,134.0,0,83.1,108.0,7445,4551,1423,16,16,0,16.2,1.0
2005,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,O3,1g,40.9,0.0,146.0,1,83.4,84.1,2328,1168,8487,96,98,0,96.9,1.0
2005,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,51.4,2.0,152.0,5,93.6,95.1,6807,2447,8205,91,96,0,93.7,1.0
2005,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,51.3,1.0,149.0,3,91.4,91.4,3669,1886,8703,99,100,0,99.3,1.0
2005,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,63.3,3.0,150.0,8,105.9,108.3,10371,5387,6352,80,65,0,72.5,1.2
2005,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,52.9,1.0,154.0,9,105.5,105.6,7732,3812,8634,99,98,0,98.6,1.0
2005,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,O3,1g,40.3,1.0,164.0,15,115.3,115.9,16743,4012,8257,93,95,0,94.3,1.0
2005,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,43.4,1.0,151.0,7,97.4,106.7,13056,3472,5704,74,57,0,65.1,1.3
2005,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoSosn_narut,O3,1g,33.0,1.0,134.0,1,83.0,87.4,3079,1386,5835,82,51,0,66.6,1.6
2005,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,O3,1g,60.2,1.0,187.0,25,120.1,131.1,22232,7615,5300,82,38,0,60.5,2.2
2005,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,O3,1g,52.7,2.0,151.0,16,115.9,117.0,14419,4655,7914,95,86,0,90.3,1.1
2005,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,O3,1g,51.1,2.0,176.0,16,109.3,124.1,17165,5412,4717,74,34,0,53.8,2.2
2005,śląskie,PL2405,strefa śląska,SlUstroCies_sanat,O3,1g,65.4,13.7,175.1,46,130.6,130.6,22323,7233,8635,98,99,0,98.6,1.0
2005,śląskie,PL2405,strefa śląska,SlWodzGalczy,O3,1g,42.7,1.0,152.0,3,100.4,104.1,8169,2873,7158,88,76,0,81.7,1.2
2005,śląskie,PL2405,strefa śląska,SlZlotPotLes,O3,1g,60.8,3.0,188.0,35,122.9,124.5,20629,6875,7808,95,83,0,89.1,1.2
2005,świętokrzyskie,PL2602,strefa świętokrzyska,SkSwietKrzyz,O3,1g,74.6,2.0,171.0,48,131.5,131.8,23447,8446,8505,94,100,0,97.1,1.0
2005,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,O3,1g,53.4,0.0,147.0,7,107.0,109.0,9746,4141,8061,93,91,0,92.0,1.0
2005,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,O3,1g,46.5,1.1,148.0,4,95.1,107.8,8558,3262,4594,55,50,0,52.4,1.1
2005,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,O3,1g,49.1,1.3,134.5,0,89.1,99.4,5202,2565,4482,57,46,0,51.2,1.3
2005,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmMragParkow,O3,1g,44.6,0.0,128.4,1,87.9,97.6,11402,2313,3799,41,45,0,43.4,0.9
2005,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,55.6,0.0,149.0,13,114.9,115.3,12335,4807,8668,98,100,0,98.9,1.0
2005,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,60.0,0.0,159.0,15,113.8,113.9,9270,4819,8459,95,98,0,96.6,1.0
2005,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,O3,1g,43.3,0.0,153.0,5,103.1,104.3,8973,3219,7735,87,89,0,88.3,1.0
2005,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,45.3,3.0,148.0,6,111.3,112.6,7688,3445,8149,91,95,0,93.0,1.0
2005,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,O3,1g,53.6,1.0,158.0,24,120.1,120.3,14514,5607,7933,90,91,0,90.6,1.0
2005,wielkopolskie,PL3003,strefa wielkopolska,WpWKP003,O3,1g,53.1,0.0,160.0,23,119.7,119.8,14944,5419,7895,91,89,0,90.1,1.0
2005,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,O3,1g,53.6,0.0,178.0,20,118.3,119.1,13218,5166,8286,98,91,0,94.6,1.1
2005,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,54.9,4.0,169.0,20,117.1,117.1,11454,5178,8283,98,91,0,94.6,1.1
2006,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,O3,1g,55.4,2.0,187.0,40,131.6,133.1,31081,7278,8193,99,88,0,93.5,1.1
2006,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,47.7,1.0,180.0,31,123.5,124.5,25637,5325,8404,100,92,0,95.9,1.1
2006,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,58.9,0.0,190.0,38,128.9,132.1,31539,6851,8335,99,91,0,95.1,1.1
2006,dolnośląskie,PL0204,strefa dolnośląska,DsCzar07,O3,1g,86.6,4.0,189.0,57,138.3,138.3,34613,10397,8357,99,91,0,95.4,1.1
2006,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,81.0,3.0,198.0,54,137.3,138.4,34361,9064,8296,98,91,0,94.7,1.1
2006,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,59.7,1.0,204.0,44,136.6,136.8,35391,6629,8370,93,98,0,95.5,1.0
2006,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,51.5,0.0,190.0,32,125.0,125.3,27441,6076,8427,96,96,0,96.2,1.0
2006,dolnośląskie,PL0204,strefa dolnośląska,DsSnie04,O3,1g,90.9,6.0,199.0,61,141.6,145.0,40165,11362,8209,94,94,0,93.7,1.0
2006,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,88.3,9.0,187.0,46,132.3,132.3,26792,10572,8752,100,100,0,99.9,1.0
2006,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,O3,1g,39.6,0.0,169.0,12,101.9,103.3,10995,2348,8181,98,89,0,93.4,1.1
2006,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,58.0,0.1,174.3,13,104.7,135.2,15650,6094,3303,36,39,0,37.7,0.9
2006,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,O3,1g,31.8,0.0,164.0,2,80.6,96.7,8857,1643,4496,55,48,0,51.3,1.2
2006,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,O3,1g,16.4,0.0,83.0,0,36.6,51.3,,0,3162,2,70,0,36.1,0.0
2006,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBydgBlota,O3,1g,35.1,0.3,145.4,2,54.4,93.0,5240,1580,1644,19,19,0,18.8,1.0
2006,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFLasin,O3,1g,24.6,4.5,47.4,0,29.9,39.4,0,0,1410,21,11,0,16.1,1.8
2006,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSepolno,O3,1g,45.4,1.1,135.6,1,65.5,116.1,10173,3114,1822,20,22,0,20.8,0.9
2006,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,58.6,0.0,208.0,43,137.0,141.4,30977,7728,7016,82,78,0,80.1,1.1
2006,lubelskie,PL0601,Aglomeracja Lubelska,LbLublin_Krasn,O3,1g,47.2,0.0,172.5,6,109.6,110.3,13842,3683,8381,93,98,0,95.7,1.0
2006,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,O3,1g,47.3,0.0,150.5,3,97.3,100.1,7160,3059,6196,77,65,0,70.7,1.2
2006,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,58.7,0.0,210.0,38,124.3,126.0,25902,6898,8293,100,90,0,94.7,1.1
2006,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,42.3,0.0,168.0,10,102.8,104.0,12985,2810,8209,92,95,0,93.7,1.0
2006,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,53.9,0.0,179.0,13,114.5,115.0,18254,3976,8176,94,93,0,93.3,1.0
2006,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,56.9,1.0,192.0,37,128.4,128.4,30438,6355,8345,95,95,0,95.3,1.0
2006,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,60.5,1.5,197.9,38,130.9,131.4,29355,7106,8264,97,92,0,94.3,1.1
2006,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,57.7,0.4,196.4,44,133.4,133.4,28534,7256,8720,100,100,0,99.5,1.0
2006,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,63.1,2.0,211.9,47,129.2,132.0,33053,7617,8437,94,99,0,96.3,1.0
2006,łódzkie,PL1002,strefa łódzka,LdPiotrkWIOSABelzack,O3,1g,54.4,0.0,215.3,38,132.5,134.2,31118,6358,8204,88,99,0,93.7,0.9
2006,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,O3,1g,30.6,1.0,152.0,4,94.8,95.9,7382,1672,8586,99,97,0,98.0,1.0
2006,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,59.0,2.0,173.0,18,111.9,118.3,17088,5348,6684,67,85,0,76.3,0.8
2006,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,47.8,0.0,208.0,29,122.4,125.0,19371,4742,8667,99,99,0,98.9,1.0
2006,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,42.1,0.0,168.0,18,110.4,110.4,16433,3243,8687,100,99,0,99.2,1.0
2006,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarTolstoj,O3,1g,40.7,1.2,162.2,7,100.0,102.6,9755,2665,7816,83,95,0,89.2,0.9
2006,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,50.7,0.7,186.9,21,116.9,119.2,17371,4880,7717,98,79,0,88.1,1.3
2006,mazowieckie,PL1402,miasto Płock,MzPlockPKN2,O3,1g,43.1,0.8,166.1,3,93.6,98.8,6184,1839,7723,84,92,0,88.2,0.9
2006,mazowieckie,PL1403,miasto Radom,MzRadomPulask,O3,1g,45.9,-0.4,170.0,11,110.1,110.5,14845,3486,7964,91,90,0,90.9,1.0
2006,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,44.7,0.2,184.8,11,99.1,104.5,13129,2784,8041,92,92,0,91.8,1.0
2006,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,60.6,0.0,188.9,38,127.4,128.2,27551,6641,8676,98,100,0,99.0,1.0
2006,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,53.1,0.1,190.1,32,122.7,122.8,23691,6009,8479,97,97,0,96.8,1.0
2006,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,51.0,0.6,195.9,28,124.2,125.2,23829,5444,8252,98,90,0,94.2,1.1
2006,mazowieckie,PL1404,strefa mazowiecka,MzTluszczJKiel,O3,1g,55.6,0.4,192.2,21,117.3,118.7,23227,5752,7956,90,92,0,90.8,1.0
2006,opolskie,PL1602,strefa opolska,OpKKozBSmial,O3,1g,46.2,0.0,181.0,31,125.5,125.5,22910,4998,8174,93,93,0,93.3,1.0
2006,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,56.8,0.0,187.0,19,118.3,118.3,18624,5521,8725,100,99,0,99.6,1.0
2006,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,58.7,0.0,185.0,29,122.0,123.1,19294,6494,8144,100,86,0,93.0,1.2
2006,pomorskie,PL2201,Aglomeracja Trójmiejska,Pm.a09a,O3,1g,61.6,1.2,167.8,18,116.1,116.4,19510,5265,8669,99,99,0,99.0,1.0
2006,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,O3,1g,52.7,0.6,161.6,15,110.4,110.9,14595,4225,8620,100,97,0,98.4,1.0
2006,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,59.8,1.5,166.8,16,113.6,115.2,17530,5071,8411,97,95,0,96.0,1.0
2006,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,57.8,1.4,165.3,12,110.4,112.8,12444,3994,8602,99,98,0,98.2,1.0
2006,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,66.8,3.0,179.0,21,117.3,118.6,20078,6150,7983,99,83,0,91.1,1.2
2006,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,55.4,0.0,178.0,16,108.1,110.8,16102,4435,8500,99,95,0,97.0,1.0
2006,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,O3,1g,42.9,1.0,185.0,33,123.0,123.0,22848,4867,8344,95,95,0,95.3,1.0
2006,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,37.8,1.0,196.0,22,117.0,121.3,17361,3725,7140,70,93,0,81.5,0.8
2006,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,O3,1g,45.2,1.0,174.0,23,118.6,124.9,24662,4588,6987,88,72,0,79.8,1.2
2006,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,O3,1g,51.5,1.0,172.0,22,117.0,117.6,20243,4090,7853,87,92,0,89.6,1.0
2006,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,O3,1g,39.0,1.0,127.0,0,85.6,92.0,,1672,4713,14,94,0,53.8,0.2
2006,śląskie,PL2405,strefa śląska,SlWodzGalczy,O3,1g,46.7,1.0,171.0,31,122.1,123.6,22112,4876,7994,92,91,0,91.3,1.0
2006,śląskie,PL2405,strefa śląska,SlZlotPotLes,O3,1g,64.4,4.0,175.0,38,133.1,134.5,29196,7586,7944,95,86,0,90.7,1.1
2006,świętokrzyskie,PL2602,strefa świętokrzyska,SkSwietKrzyz,O3,1g,79.8,5.0,177.0,56,133.5,134.0,26501,9751,8050,84,100,0,91.9,0.8
2006,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,O3,1g,52.1,0.7,156.8,10,111.6,112.1,15131,4165,8031,93,90,0,91.7,1.0
2006,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,O3,1g,55.0,0.4,155.3,9,110.6,111.4,14467,4673,7240,83,82,0,82.6,1.0
2006,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,O3,1g,59.0,0.8,146.3,4,102.9,111.0,14827,4247,6642,59,93,0,75.8,0.6
2006,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmMragParkow,O3,1g,60.6,0.0,175.4,14,114.5,115.2,17363,4952,8070,91,94,0,92.1,1.0
2006,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,57.8,0.0,175.7,21,116.1,122.5,20916,6068,7450,86,84,0,85.0,1.0
2006,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,62.4,1.3,150.7,23,117.7,121.1,16776,5982,7901,83,98,0,90.2,0.9
2006,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,O3,1g,47.1,0.0,204.6,31,125.1,125.1,25604,4975,8594,99,98,0,98.1,1.0
2006,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,54.1,0.1,197.4,38,125.8,126.7,24574,6052,8508,97,97,0,97.1,1.0
2006,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,O3,1g,56.5,1.3,199.2,37,131.9,134.8,28718,6640,8577,99,97,0,97.9,1.0
2006,wielkopolskie,PL3003,strefa wielkopolska,WpWKP003,O3,1g,50.3,0.2,186.9,39,129.3,130.2,29627,5766,8286,95,94,0,94.6,1.0
2006,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,O3,1g,52.5,0.0,178.0,16,113.1,113.4,14210,4570,8542,97,98,0,97.5,1.0
2006,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,61.7,4.0,194.0,41,128.1,128.6,25918,7236,8425,95,97,0,96.2,1.0
2007,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,O3,1g,49.3,1.0,159.0,29,121.5,123.3,17716,5084,8143,95,91,5,93.0,1.0
2007,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,44.4,1.0,179.0,20,117.4,117.5,14066,4127,8402,100,92,6,95.9,1.1
2007,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,53.3,1.0,191.0,31,124.4,124.6,18901,5314,8563,98,97,5,97.8,1.0
2007,dolnośląskie,PL0204,strefa dolnośląska,DsCzar07,O3,1g,77.9,4.0,160.0,47,133.9,137.8,21977,7919,7663,87,88,3,87.5,1.0
2007,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,72.5,2.0,166.0,38,128.1,128.9,18272,6669,8424,99,94,6,96.2,1.1
2007,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,54.7,1.0,178.0,37,125.1,125.3,19533,5463,8407,100,92,6,96.0,1.1
2007,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,48.3,0.0,176.0,24,119.3,120.8,15534,4797,8250,97,91,5,94.2,1.1
2007,dolnośląskie,PL0204,strefa dolnośląska,DsSnie04,O3,1g,84.9,5.0,184.0,65,141.4,142.8,27660,9936,7947,95,87,4,90.7,1.1
2007,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,92.2,4.0,194.0,88,148.3,148.5,31686,12626,8663,100,98,6,98.9,1.0
2007,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydgCO,O3,1g,27.7,0.0,94.6,0,32.4,64.2,0,212,1430,18,15,0,16.3,1.3
2007,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,O3,1g,35.6,0.0,124.9,0,83.0,89.5,3260,1269,7008,77,83,0,80.0,0.9
2007,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,45.9,0.5,155.4,13,111.3,112.6,11963,3799,7972,100,82,6,91.0,1.2
2007,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,O3,1g,35.1,0.0,136.0,0,84.5,85.8,1958,897,7860,83,97,3,89.7,0.9
2007,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,O3,1g,41.2,0.0,118.1,0,92.2,94.0,5501,1814,6753,60,94,3,77.1,0.6
2007,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,O3,1g,43.4,0.0,135.6,3,94.6,95.6,7293,2173,7309,100,67,6,83.4,1.5
2007,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFDobrzynUM,O3,1g,41.4,0.0,118.2,0,67.0,104.6,7949,3587,1319,17,13,0,15.1,1.3
2007,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFGolub,O3,1g,30.3,1.0,117.3,0,44.7,79.4,1465,733,1607,20,17,1,18.3,1.2
2007,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFRypinKOMES,O3,1g,20.6,0.0,94.4,0,41.5,54.6,,58,1749,21,19,1,20.0,1.1
2007,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,32.4,1.5,127.4,0,73.3,77.3,1299,528,5510,76,50,3,62.9,1.5
2007,lubelskie,PL0601,Aglomeracja Lubelska,LbLublin_Krasn,O3,1g,45.9,0.0,151.3,6,108.0,109.1,11932,3596,8019,97,86,5,91.5,1.1
2007,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,O3,1g,48.5,0.2,159.0,14,112.4,112.4,14207,4141,8754,100,100,6,99.9,1.0
2007,lubelskie,PL0602,strefa lubelska,LbBiaSlupRPN,O3,1g,44.2,0.0,166.4,7,104.8,104.8,10488,3235,8697,99,99,6,99.3,1.0
2007,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,52.6,0.0,162.0,17,117.5,117.8,16347,4817,8540,99,96,6,97.5,1.0
2007,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,42.2,0.0,147.0,7,103.0,104.3,7175,2560,8284,94,95,5,94.6,1.0
2007,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,52.6,0.0,174.0,15,113.5,113.5,12196,3829,8375,96,95,6,95.6,1.0
2007,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,53.0,2.0,183.0,31,125.0,125.5,19901,5170,8284,94,95,5,94.6,1.0
2007,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,54.7,1.2,173.2,30,123.0,123.0,18926,5257,8751,100,100,6,99.9,1.0
2007,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,51.6,0.5,168.2,22,119.7,119.8,16842,5016,8675,100,98,6,99.0,1.0
2007,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,57.3,1.1,183.9,34,123.4,124.5,20387,5831,8535,97,98,5,97.4,1.0
2007,łódzkie,PL1002,strefa łódzka,LdPiotrkWIOSABelzack,O3,1g,48.8,0.3,193.5,30,123.6,123.6,19191,4798,8701,100,99,6,99.3,1.0
2007,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,O3,1g,26.6,1.0,114.0,0,79.8,79.8,1918,724,8666,99,99,6,98.9,1.0
2007,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,52.5,2.0,167.0,5,105.4,107.4,10611,3856,7504,77,95,4,85.7,0.8
2007,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,37.5,0.0,132.0,0,91.3,91.8,3101,1550,8539,99,96,6,97.5,1.0
2007,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,38.6,0.0,145.0,5,104.8,105.9,8716,2464,8488,97,97,5,96.9,1.0
2007,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarTolstoj,O3,1g,30.8,1.0,120.8,0,78.8,89.6,2313,982,6063,45,94,1,69.2,0.5
2007,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,36.5,0.3,148.3,7,92.0,106.2,17845,2633,4110,44,50,2,46.9,0.9
2007,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,45.9,0.5,148.5,14,110.8,110.9,14002,3604,8672,98,100,5,99.0,1.0
2007,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,52.6,0.1,156.2,15,113.7,113.8,15282,4275,8437,93,100,3,96.3,0.9
2007,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,49.5,0.1,161.3,24,118.7,120.6,17251,4632,8128,92,94,5,92.8,1.0
2007,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,46.1,0.2,169.0,10,108.7,108.9,11819,3381,8624,97,100,4,98.4,1.0
2007,mazowieckie,PL1404,strefa mazowiecka,MzTluszczJKiel,O3,1g,47.4,0.2,177.9,11,108.5,109.6,13399,3161,8531,97,98,4,97.4,1.0
2007,opolskie,PL1602,strefa opolska,OpKKozBSmial,O3,1g,46.3,0.0,209.0,29,122.3,122.3,16899,5068,8403,96,96,6,95.9,1.0
2007,podkarpackie,PL1802,strefa podkarpacka,PkJasloWIOSFlor,O3,1g,47.3,0.7,151.0,6,103.1,114.3,12550,4394,5032,68,46,2,57.4,1.5
