Kod stacji,DsJelGorOgin,DsWrocAlWisn,DsWrocWybCon,KpBydPlPozna,KpBydWarszaw,KpToruDziewu,LbLubObywate,LdLodzCzerni,LdLodzGdansk,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBujaka,MpKrakBulwar,MpTarRoSitko,MzKonJezMos,MzLegZegrzyn,MzOtwoBrzozo,MzPiasPulask,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarMarszal,MzWarWokalna,MzZyraRoosev,OpKKozBSmial,PdAugustoZdrMOB,PdBialWaszyn,PdSuwPulaski,PkMielBierna,PkPrzemGrunw,PkRymZdrPark,PmGdaLeczk08,PmKosTargo12,SkKielJagiel,SkMalo11List,SkPolaRuszcz,SlGliwicMewy,SlKatoKossut,SlZlotPotLes,WmOlsPuszkin,WpKaliSawick,WpPoznPolank,ZpSzczAndr01,ZpSzczPils02
2017-02-18 09:00:00,"45,3","22,36","26,1251","20,9","14,5664","21,4034","33,0","16,0","19,0","17,0","11,6215","54,7845","43,2419","40,7793","63,27","37,764087","28,696605","33,47591","34,9114","28,79","41,213338","27,124887","33,455744","27,531947","27,43","33,31","35,7558","19,0","37,392","5,0","57,5413","50,6716","25,7123","8,6036","74,3055","25,8","26,71","47,54","47,1006","53,8693","25,1908","12,8359","26,2663","50,55","18,073","22,9191"
2017-02-18 10:00:00,"30,9972","27,1728","22,4917","33,8","27,0418",,"43,4","25,0","27,0","20,0","17,3318","61,3132","47,672","42,2992","58,4175","35,043117","32,897205","31,144002","38,4429","28,2","40,008274","29,550966","36,007534","29,901466","27,2","26,68","32,8477","18,0","33,744","5,0","49,9809","51,2001","25,7153","13,7775","36,1438","29,6","25,03","38,92","43,2381","48,0419","19,9529","13,97","27,6526","45,3219","18,9825","25,6967"
2017-02-18 11:00:00,"19,8541","28,3613","18,7794","45,2","41,8086",,"44,2","25,0","34,0","30,0","19,7454","54,7823","43,0043","40,5278","50,139","33,18791","32,897806","28,065885","40,6627","28,56","40,527889","25,24975","34,822774","30,083736","26,43","26,22","33,5122","11,0","32,832","3,0","42,7535","41,0407","27,8475","6,0381","19,9427","29,0","19,44","38,61","35,9707","33,3203","18,1173","14,0649","27,5986","33,44","18,1445","26,8639"
2017-02-18 12:00:00,"11,3419","26,7537","18,2064","41,6","30,6062","17,7044","37,3","18,0","38,0","33,0","18,5749","57,8533","45,3469","34,4217","37,803","36,403602","23,098406","28,532267","45,0014","22,84","41,390228","22,350054","34,275962","26,893999","29,88","26,88","36,436","12,0","34,656","2,0","43,2508","44,3064","29,0007","7,6572","25,3887","25,2","22,52","34,28","23,0","40,0014","19,2781","10,4043","21,7438","33,44","21,4054","24,3661"
2017-02-18 13:00:00,"13,1142","17,9265","14,3309","33,6","26,1507",,"47,3","18,0","31,0","40,0","13,4617","56,0681","43,41","32,8819","43,653","27,74597","28,799007","29,744858","43,1852","22,48",,"22,920327","52,594166","40,38203","33,23","24,45","35,5989","11,0","30,096","4,0","42,7702","42,8581","27,2863","7,4983","20,2687","38,9","23,07","31,41","21,1","29,3572","21,6001","10,6439","18,5866","31,57","23,9279","20,5772"
2017-02-18 14:00:00,"9,54671","17,861","12,5301","32,7","19,7857",,"40,3","18,0","41,0","35,0","26,5409","59,6375","42,3736","38,0378","38,1915","26,385485","29,399607","30,117963","40,2591","21,27","36,735806","24,785799","53,049842","42,204737","33,97","24,84","26,9036","12,0","28,272","2,0","39,7736","50,7758","29,8188","9,9578","14,4016","28,4","16,17","26,5","24,1047","25,4795","21,059","10,7471","23,6309","27,32","18,8769","17,3929"
2017-02-18 15:00:00,"6,54744","14,2995","15,1","27,2","19,1492","25,4312","44,9","30,0","41,0","31,0","16,8591","62,5371","46,5095","41,7264","31,8195","29,106455","32,500208","30,584345","51,3581","20,36","42,562126","27,202212","51,409406","42,478143","39,58","28,55","21,6714","9,0","30,096","0,0","36,8795","53,2224","32,0691","5,6619","9,93449","26,6","15,25","23,88","26,3404","32,7917","15,6656","17,308","31,9932","27,32","12,9321","19,5306"
2017-02-18 16:00:00,"9,86336","16,181","15,5898","28,2","16,9851",,"39,7","30,0","53,0","29,0","14,4323","74,288","52,6098","43,8847","29,5702","33,682632","33,700808","35,154883","48,2302","20,32","51,981526","29,985921","49,222158","40,017489","42,31","28,93","23,2375","7,0","32,832","1,0","32,0685","55,889","22,6734","5,9539","8,55461","21,5","30,61","24,93","32,6339","32,8124","15,2236","20,3998","29,92","23,5232","10,633","23,5783"
2017-02-18 17:00:00,"12,7","24,9165","13,7391","36,1","27,2964",,"43,0","26,0","59,0","44,0","14,052","67,3027","60,2117","52,3239","35,3662","40,608738","42,101409","40,098526","54,9905","21,95","65,204066","37,399478","50,133511","39,106135","51,43","35,31","39,3197","10,0","35,568","3,0","31,9337","62,5525","20,7613","9,1947","28,3961","26,1","40,18","23,4","42,6257","31,6793","22,2474","28,2296","33,5228","14,78","14,5633","28,4522"
2017-02-18 18:00:00,"12,6928","19,273","18,5746","29,7","48,1736","21,0746","45,6","26,0","54,0","65,0","19,5367","55,7321","64,1899","36,5385","42,1162","46,79276","44,50201","42,337156","50,0464","27,6","64,021113","50,960391","60,431805","41,931331","48,9","33,71","50,7423","11,0","26,448","0,0","41,4097","54,9106","19,8","10,3517","18,196","38,3","41,08","30,3","42,2491","44,1996","15,9496","28,3649","40,1087","14,78","16,2528","30,544"
2017-02-18 19:00:00,"21,4","13,5196","20,3471","30,5","53,1383","30,7742","71,8","34,0","54,0","75,0","28,1538","88,6869","78,3237","36,4913","55,9058","46,050678","52,90261","41,124565","45,5059","33,91","41,135949","63,409754","58,517963","50,953729","47,61","40,73","76,347","8,0","26,448","2,0","45,9326","52,2643","23,4014","7,4011","13,1838","38,3","29,55","52,43","35,7","48,7843","23,5028","26,185","39,8723","14,5019","15,5504","34,4543"
2017-02-18 20:00:00,"19,0562","18,4752","21,4278","36,2","46,9006","23,9516","58,7","34,0","65,0","65,0","14,4179","94,2592","81,0467","47,8558","59,7975","49,761091","40,703211","48,679944","45,405","44,18","51,561412","50,544768","56,239579","47,308316","46,46","44,81","69,9703","11,0","28,272","1,0","45,0805","55,3676","33,0717","6,5567","15,6277","42,1","36,84","33,16","56,8099","67,4598","40,173","33,3069","32,8668","13,87","15,1121","33,8215"
