"","month","weekday","hour","sum"
"2087","marzec","wtorek",23,9777.100319
"2088","marzec","środa",0,8753.400203
"2089","marzec","środa",1,8358.709367
"2090","marzec","środa",2,7671.354824
"2091","marzec","środa",3,6966.317769
"2092","marzec","środa",4,6598.949164
"2093","marzec","środa",5,6650.399663
"2094","marzec","środa",6,7233.002814
"2095","marzec","środa",7,8125.969378
"2096","marzec","środa",8,7604.070365
"2097","marzec","środa",9,6590.72784
"2098","marzec","środa",10,5530.769218
"2099","marzec","środa",11,5213.356694
"2100","marzec","środa",12,5612.047165
"2101","marzec","środa",13,5340.965784
"2102","marzec","środa",14,5213.4637
"2103","marzec","środa",15,4621.168888
"2104","marzec","środa",16,4460.267466
"2105","marzec","środa",17,3894.106997
"2106","marzec","środa",18,3658.153956
"2107","marzec","środa",19,3418.231153
"2108","marzec","środa",20,3235.693766
"2109","marzec","środa",21,2987.282519
"2110","marzec","środa",22,2697.387703
"2111","marzec","środa",23,2476.241054
"2112","marzec","czwartek",0,2317.988028
"2113","marzec","czwartek",1,2268.520754
"2114","marzec","czwartek",2,2220.450166
"2115","marzec","czwartek",3,2350.153485
"2116","marzec","czwartek",4,2425.601042
"2117","marzec","czwartek",5,2571.384103
"2118","marzec","czwartek",6,2860.208156
"2119","marzec","czwartek",7,3185.520127
"2120","marzec","czwartek",8,3441.628537
"2121","marzec","czwartek",9,3077.080357
"2122","marzec","czwartek",10,2746.593034
"2123","marzec","czwartek",11,2657.903174
"2124","marzec","czwartek",12,2610.542122
"2125","marzec","czwartek",13,2663.537375
"2126","marzec","czwartek",14,2683.790912
"2127","marzec","czwartek",15,2577.605701
"2128","marzec","czwartek",16,2731.098689
"2129","marzec","czwartek",17,2974.982509
"2130","marzec","czwartek",18,3510.181735
"2131","marzec","czwartek",19,5004.08921
"2132","marzec","czwartek",20,6178.107798
"2133","marzec","czwartek",21,6734.777
"2134","marzec","czwartek",22,6598.590557
"2135","marzec","czwartek",23,6407.520803
"2136","marzec","piątek",0,6045.033948
"2137","marzec","piątek",1,5596.076274
"2138","marzec","piątek",2,5403.221103
"2139","marzec","piątek",3,5316.591679
"2140","marzec","piątek",4,5240.854942
"2141","marzec","piątek",5,5312.959523
"2142","marzec","piątek",6,5439.411448
"2143","marzec","piątek",7,5594.783184
"2144","marzec","piątek",8,5296.570385
"2145","marzec","piątek",9,4599.909062
"2146","marzec","piątek",10,3723.167457
"2147","marzec","piątek",11,3267.834929
"2148","marzec","piątek",12,2766.796827
"2149","marzec","piątek",13,2477.332177
"2150","marzec","piątek",14,2254.425131
"2151","marzec","piątek",15,2365.19108
"2152","marzec","piątek",16,2337.365797
"2153","marzec","piątek",17,2444.650094
"2154","marzec","piątek",18,3078.556238
"2155","marzec","piątek",19,4847.934007
"2156","marzec","piątek",20,6312.155367
"2157","marzec","piątek",21,6947.163259
"2158","marzec","piątek",22,6857.30093
"2159","marzec","piątek",23,6366.552959
"2160","kwiecień","sobota",0,6073.734861
"2161","kwiecień","sobota",1,5352.845109
"2162","kwiecień","sobota",2,5020.165768
"2163","kwiecień","sobota",3,4606.483825
"2164","kwiecień","sobota",4,4488.093491
"2165","kwiecień","sobota",5,4691.299104
"2166","kwiecień","sobota",6,4900.05546
"2167","kwiecień","sobota",7,5137.827705
"2168","kwiecień","sobota",8,4878.490404
"2169","kwiecień","sobota",9,4258.34223
"2170","kwiecień","sobota",10,3662.580639
"2171","kwiecień","sobota",11,3356.530934
"2172","kwiecień","sobota",12,3040.310738
"2173","kwiecień","sobota",13,2865.072278
"2174","kwiecień","sobota",14,2686.21501
"2175","kwiecień","sobota",15,2658.607369
"2176","kwiecień","sobota",16,2818.768265
"2177","kwiecień","sobota",17,3038.782107
"2178","kwiecień","sobota",18,3571.540426
"2179","kwiecień","sobota",19,5078.369972
"2180","kwiecień","sobota",20,7248.393456
"2181","kwiecień","sobota",21,7344.01362
"2182","kwiecień","sobota",22,7150.41449
"2183","kwiecień","sobota",23,6813.20884
"2184","kwiecień","niedziela",0,6282.376797
"2185","kwiecień","niedziela",1,6080.00613
"2186","kwiecień","niedziela",2,5932.833227
"2187","kwiecień","niedziela",3,5702.304638
"2188","kwiecień","niedziela",4,5469.845228
"2189","kwiecień","niedziela",5,5257.883736
"2190","kwiecień","niedziela",6,5130.692108
"2191","kwiecień","niedziela",7,5321.697888
"2192","kwiecień","niedziela",8,4770.041773
"2193","kwiecień","niedziela",9,4247.968165
"2194","kwiecień","niedziela",10,3652.260062
"2195","kwiecień","niedziela",11,3359.184244
"2196","kwiecień","niedziela",12,3295.280898
"2197","kwiecień","niedziela",13,3342.459453
"2198","kwiecień","niedziela",14,3079.13929
"2199","kwiecień","niedziela",15,3039.23654
"2200","kwiecień","niedziela",16,3099.355867
"2201","kwiecień","niedziela",17,3157.475429
"2202","kwiecień","niedziela",18,3274.536279
"2203","kwiecień","niedziela",19,4240.149452
"2204","kwiecień","niedziela",20,5002.690146
"2205","kwiecień","niedziela",21,5062.351278
"2206","kwiecień","niedziela",22,4865.631569
"2207","kwiecień","niedziela",23,4443.207662
"2208","kwiecień","poniedziałek",0,4061.70977
"2209","kwiecień","poniedziałek",1,3786.765259
"2210","kwiecień","poniedziałek",2,3701.367479
"2211","kwiecień","poniedziałek",3,3656.671795
"2212","kwiecień","poniedziałek",4,3723.308197
"2213","kwiecień","poniedziałek",5,4047.314951
"2214","kwiecień","poniedziałek",6,4612.167416
"2215","kwiecień","poniedziałek",7,4914.437882
"2216","kwiecień","poniedziałek",8,4838.769832
"2217","kwiecień","poniedziałek",9,4337.670853
"2218","kwiecień","poniedziałek",10,3620.059009
"2219","kwiecień","poniedziałek",11,3262.963432
"2220","kwiecień","poniedziałek",12,3008.014963
"2221","kwiecień","poniedziałek",13,2993.933553
"2222","kwiecień","poniedziałek",14,3022.056416
"2223","kwiecień","poniedziałek",15,2891.314493
"2224","kwiecień","poniedziałek",16,2897.216316
"2225","kwiecień","poniedziałek",17,3030.357642
"2226","kwiecień","poniedziałek",18,3098.111871
"2227","kwiecień","poniedziałek",19,3485.658182
"2228","kwiecień","poniedziałek",20,4139.346097
"2229","kwiecień","poniedziałek",21,4502.285055
"2230","kwiecień","poniedziałek",22,4179.743488
"2231","kwiecień","poniedziałek",23,4003.833047
"2232","kwiecień","wtorek",0,3696.563236
"2233","kwiecień","wtorek",1,3555.534044
"2234","kwiecień","wtorek",2,3434.601273
"2235","kwiecień","wtorek",3,3388.272248
"2236","kwiecień","wtorek",4,3421.953197
"2237","kwiecień","wtorek",5,3571.287429
"2238","kwiecień","wtorek",6,3848.205352
"2239","kwiecień","wtorek",7,4428.117018
"2240","kwiecień","wtorek",8,4300.020118
"2241","kwiecień","wtorek",9,4073.479131
"2242","kwiecień","wtorek",10,3774.494048
"2243","kwiecień","wtorek",11,3664.608601
"2244","kwiecień","wtorek",12,3599.800969
"2245","kwiecień","wtorek",13,3527.112843
"2246","kwiecień","wtorek",14,3523.74136
"2247","kwiecień","wtorek",15,3465.191571
"2248","kwiecień","wtorek",16,3537.040373
"2249","kwiecień","wtorek",17,3596.017776
"2250","kwiecień","wtorek",18,3723.161214
"2251","kwiecień","wtorek",19,4306.012615
"2252","kwiecień","wtorek",20,5035.8497
"2253","kwiecień","wtorek",21,5149.39153
"2254","kwiecień","wtorek",22,4976.838335
"2255","kwiecień","wtorek",23,4607.432373
"2256","kwiecień","środa",0,4572.002239
"2257","kwiecień","środa",1,4361.591559
"2258","kwiecień","środa",2,4133.299969
"2259","kwiecień","środa",3,4434.496557
"2260","kwiecień","środa",4,4268.026027
"2261","kwiecień","środa",5,4872.372744
"2262","kwiecień","środa",6,5682.263917
"2263","kwiecień","środa",7,6551.825337
"2264","kwiecień","środa",8,6966.060468
"2265","kwiecień","środa",9,6581.89008
"2266","kwiecień","środa",10,5976.810999
"2267","kwiecień","środa",11,4977.764517
"2268","kwiecień","środa",12,4501.516568
"2269","kwiecień","środa",13,4475.969015
"2270","kwiecień","środa",14,4499.483994
"2271","kwiecień","środa",15,4539.680023
"2272","kwiecień","środa",16,4412.085288
"2273","kwiecień","środa",17,4466.541732
"2274","kwiecień","środa",18,4631.366851
"2275","kwiecień","środa",19,4896.669452
"2276","kwiecień","środa",20,4750.699376
"2277","kwiecień","środa",21,4133.670547
"2278","kwiecień","środa",22,3838.225489
"2279","kwiecień","środa",23,3431.968043
"2280","kwiecień","czwartek",0,2973.675708
"2281","kwiecień","czwartek",1,2299.609828
"2282","kwiecień","czwartek",2,1880.08057
"2283","kwiecień","czwartek",3,1741.558195
"2284","kwiecień","czwartek",4,1553.045769
"2285","kwiecień","czwartek",5,1613.994227
"2286","kwiecień","czwartek",6,1793.195845
"2287","kwiecień","czwartek",7,1803.014643
"2288","kwiecień","czwartek",8,1711.299353
"2289","kwiecień","czwartek",9,1928.185681
"2290","kwiecień","czwartek",10,1648.830312
"2291","kwiecień","czwartek",11,1509.097598
"2292","kwiecień","czwartek",12,1410.392912
"2293","kwiecień","czwartek",13,1339.289557
"2294","kwiecień","czwartek",14,1284.172065
"2295","kwiecień","czwartek",15,1298.881659
"2296","kwiecień","czwartek",16,1290.142548
"2297","kwiecień","czwartek",17,1254.248152
"2298","kwiecień","czwartek",18,1429.564094
"2299","kwiecień","czwartek",19,1563.675479
"2300","kwiecień","czwartek",20,2044.733755
"2301","kwiecień","czwartek",21,2334.040152
"2302","kwiecień","czwartek",22,2749.555436
"2303","kwiecień","czwartek",23,2572.394005
"2304","kwiecień","piątek",0,2402.274588
"2305","kwiecień","piątek",1,2255.793083
"2306","kwiecień","piątek",2,1970.130496
"2307","kwiecień","piątek",3,1726.364357
"2308","kwiecień","piątek",4,1479.136298
"2309","kwiecień","piątek",5,1471.708088
"2310","kwiecień","piątek",6,1480.79691
"2311","kwiecień","piątek",7,1775.869981
"2312","kwiecień","piątek",8,1800.178815
"2313","kwiecień","piątek",9,1679.656567
"2314","kwiecień","piątek",10,1530.393941
"2315","kwiecień","piątek",11,1528.157367
"2316","kwiecień","piątek",12,1588.956548
"2317","kwiecień","piątek",13,1440.248084
"2318","kwiecień","piątek",14,1400.18988
"2319","kwiecień","piątek",15,1519.966138
"2320","kwiecień","piątek",16,1581.61854
"2321","kwiecień","piątek",17,1766.035629
"2322","kwiecień","piątek",18,2057.698245
"2323","kwiecień","piątek",19,2239.54637
"2324","kwiecień","piątek",20,2341.289797
"2325","kwiecień","piątek",21,2396.120193
"2326","kwiecień","piątek",22,2228.865235
"2327","kwiecień","piątek",23,2008.691887
"2328","kwiecień","sobota",0,1886.313682
"2329","kwiecień","sobota",1,1868.779436
"2330","kwiecień","sobota",2,1818.339479
"2331","kwiecień","sobota",3,1725.293857
"2332","kwiecień","sobota",4,1698.71682
"2333","kwiecień","sobota",5,1688.62615
"2334","kwiecień","sobota",6,1774.021997
"2335","kwiecień","sobota",7,1847.317994
"2336","kwiecień","sobota",8,1884.004851
"2337","kwiecień","sobota",9,1844.8256
"2338","kwiecień","sobota",10,1774.609547
"2339","kwiecień","sobota",11,1834.14738
"2340","kwiecień","sobota",12,1719.73099
"2341","kwiecień","sobota",13,1683.535842
"2342","kwiecień","sobota",14,1691.95388
"2343","kwiecień","sobota",15,1791.041654
"2344","kwiecień","sobota",16,1867.67666
"2345","kwiecień","sobota",17,2030.638984
"2346","kwiecień","sobota",18,2325.514721
"2347","kwiecień","sobota",19,2982.209877
"2348","kwiecień","sobota",20,3781.484527
"2349","kwiecień","sobota",21,4447.985088
"2350","kwiecień","sobota",22,4929.635236
"2351","kwiecień","sobota",23,4871.070906
"2352","kwiecień","niedziela",0,4572.200624
"2353","kwiecień","niedziela",1,4552.296315
"2354","kwiecień","niedziela",2,4574.89041
"2355","kwiecień","niedziela",3,4449.820323
"2356","kwiecień","niedziela",4,4196.774766
"2357","kwiecień","niedziela",5,4047.609408
"2358","kwiecień","niedziela",6,4004.05399
"2359","kwiecień","niedziela",7,4306.079556
"2360","kwiecień","niedziela",8,4050.427604
"2361","kwiecień","niedziela",9,3428.4653
"2362","kwiecień","niedziela",10,2871.345239
"2363","kwiecień","niedziela",11,2380.904273
"2364","kwiecień","niedziela",12,2065.598338
"2365","kwiecień","niedziela",13,2020.622393
"2366","kwiecień","niedziela",14,1878.587916
"2367","kwiecień","niedziela",15,1834.125192
"2368","kwiecień","niedziela",16,1951.983483
"2369","kwiecień","niedziela",17,2019.401848
"2370","kwiecień","niedziela",18,2330.177205
"2371","kwiecień","niedziela",19,3276.320064
"2372","kwiecień","niedziela",20,4760.443603
"2373","kwiecień","niedziela",21,5992.565326
"2374","kwiecień","niedziela",22,6367.593744
"2375","kwiecień","niedziela",23,6007.592846
"2376","kwiecień","poniedziałek",0,5291.01732
"2377","kwiecień","poniedziałek",1,4948.792791
"2378","kwiecień","poniedziałek",2,4610.943666
"2379","kwiecień","poniedziałek",3,4458.926112
"2380","kwiecień","poniedziałek",4,4561.660457
"2381","kwiecień","poniedziałek",5,4859.588466
"2382","kwiecień","poniedziałek",6,5626.795375
"2383","kwiecień","poniedziałek",7,5734.251653
"2384","kwiecień","poniedziałek",8,5086.946608
"2385","kwiecień","poniedziałek",9,3956.346354
"2386","kwiecień","poniedziałek",10,3285.654029
"2387","kwiecień","poniedziałek",11,3114.930678
"2388","kwiecień","poniedziałek",12,2880.036995
"2389","kwiecień","poniedziałek",13,2728.719068
"2390","kwiecień","poniedziałek",14,2782.694191
"2391","kwiecień","poniedziałek",15,2956.54209
"2392","kwiecień","poniedziałek",16,3255.909108
"2393","kwiecień","poniedziałek",17,3013.075177
"2394","kwiecień","poniedziałek",18,3045.310207
"2395","kwiecień","poniedziałek",19,3448.005439
"2396","kwiecień","poniedziałek",20,3781.664744
"2397","kwiecień","poniedziałek",21,3607.146192
"2398","kwiecień","poniedziałek",22,3423.388267
"2399","kwiecień","poniedziałek",23,3147.781322
"2400","kwiecień","wtorek",0,3013.552409
"2401","kwiecień","wtorek",1,2559.34637
"2402","kwiecień","wtorek",2,2372.135955
"2403","kwiecień","wtorek",3,2203.835647
"2404","kwiecień","wtorek",4,2147.423517
"2405","kwiecień","wtorek",5,1945.57324
"2406","kwiecień","wtorek",6,1977.411302
"2407","kwiecień","wtorek",7,1953.980421
"2408","kwiecień","wtorek",8,1945.863224
"2409","kwiecień","wtorek",9,2010.703903
"2410","kwiecień","wtorek",10,2046.198019
"2411","kwiecień","wtorek",11,1985.368057
"2412","kwiecień","wtorek",12,2151.846634
"2413","kwiecień","wtorek",13,2171.636575
"2414","kwiecień","wtorek",14,2263.778267
"2415","kwiecień","wtorek",15,2279.971854
"2416","kwiecień","wtorek",16,2120.09116
"2417","kwiecień","wtorek",17,2165.900424
"2418","kwiecień","wtorek",18,2209.459396
"2419","kwiecień","wtorek",19,2401.04206
"2420","kwiecień","wtorek",20,2640.785245
"2421","kwiecień","wtorek",21,3034.297981
"2422","kwiecień","wtorek",22,3091.39577
"2423","kwiecień","wtorek",23,3061.452373
"2424","kwiecień","środa",0,2891.354773
"2425","kwiecień","środa",1,2676.618713
"2426","kwiecień","środa",2,2606.091148
"2427","kwiecień","środa",3,2523.92328
"2428","kwiecień","środa",4,2442.79007
"2429","kwiecień","środa",5,2426.531376
"2430","kwiecień","środa",6,2475.248503
"2431","kwiecień","środa",7,2741.511133
"2432","kwiecień","środa",8,2605.255311
"2433","kwiecień","środa",9,2315.250448
"2434","kwiecień","środa",10,2154.70009
"2435","kwiecień","środa",11,2129.05665
"2436","kwiecień","środa",12,2163.218225
"2437","kwiecień","środa",13,2067.971453
"2438","kwiecień","środa",14,2019.874392
"2439","kwiecień","środa",15,2139.32482
"2440","kwiecień","środa",16,2255.733487
"2441","kwiecień","środa",17,2274.757934
"2442","kwiecień","środa",18,2336.28327
"2443","kwiecień","środa",19,2450.339938
"2444","kwiecień","środa",20,2539.826239
"2445","kwiecień","środa",21,2623.034751
"2446","kwiecień","środa",22,2478.99446
"2447","kwiecień","środa",23,2319.595298
"2448","kwiecień","czwartek",0,2096.361223
"2449","kwiecień","czwartek",1,1899.863958
"2450","kwiecień","czwartek",2,1717.133643
"2451","kwiecień","czwartek",3,1578.847703
"2452","kwiecień","czwartek",4,1411.250141
"2453","kwiecień","czwartek",5,1439.360184
"2454","kwiecień","czwartek",6,1570.105947
"2455","kwiecień","czwartek",7,1604.49742
"2456","kwiecień","czwartek",8,1565.162183
"2457","kwiecień","czwartek",9,1521.7323
"2458","kwiecień","czwartek",10,1415.025612
"2459","kwiecień","czwartek",11,1401.946291
"2460","kwiecień","czwartek",12,1379.203449
"2461","kwiecień","czwartek",13,1321.974632
"2462","kwiecień","czwartek",14,1318.796322
"2463","kwiecień","czwartek",15,1338.156106
"2464","kwiecień","czwartek",16,1383.688538
"2465","kwiecień","czwartek",17,1410.977109
"2466","kwiecień","czwartek",18,1594.152489
"2467","kwiecień","czwartek",19,1707.273598
"2468","kwiecień","czwartek",20,2304.190139
"2469","kwiecień","czwartek",21,2440.309683
"2470","kwiecień","czwartek",22,2535.791144
"2471","kwiecień","czwartek",23,2432.010417
"2472","kwiecień","piątek",0,2326.269873
"2473","kwiecień","piątek",1,2372.77862
"2474","kwiecień","piątek",2,2155.999803
"2475","kwiecień","piątek",3,1905.390154
"2476","kwiecień","piątek",4,1877.214882
"2477","kwiecień","piątek",5,1863.250836
"2478","kwiecień","piątek",6,1893.147913
